project_ID,longitude,latitude,total_c_to_2012,count,agriculture__actual_potential_yield_gap__2000,socioeconomics__local_economic_activity__1995,socioeconomics__urban_areas__1995
8723883795,87.83333,27.16667,6652219.77,31,3.0,960.439453125,1.0
8723883795,87.83333,27.66667,6652219.77,31,0.0,960.439453125,1.0
8723880636,86.83333,27.25,135000,16,3.0,960.439575195,1.0
87238101447,86.83333,27.25,178859501.28,309,3.0,960.439575195,1.0
8723883795,86.83333,27.25,6652219.77,31,3.0,960.439575195,1.0
8723880636,86.41667,27.33333,135000,16,3.0,960.439575195,1.0
8723883795,86.41667,27.33333,6652219.77,31,3.0,960.439575195,1.0
8723893797,86.50502,27.31032,4795384.87,111,3.0,960.439575195,1.0
8723880636,86.75,26.58333,135000,16,3.0,960.439758301,1.0
87238100576,86.75,26.58333,752800,85,3.0,960.439758301,1.0
87238100596,86.75,26.58333,5148313,199,3.0,960.439758301,1.0
87238100597,86.75,26.58333,1628324,21,3.0,960.439758301,1.0
87238100599,86.75,26.58333,789000,192,3.0,960.439758301,1.0
87238100601,86.75,26.58333,2427074,30,3.0,960.439758301,1.0
87238100602,86.75,26.58333,311404,13,3.0,960.439758301,1.0
87238102762,86.75,26.58333,26306966.57,17,3.0,960.439758301,1.0
87238102763,86.75,26.58333,977087.27,6,3.0,960.439758301,1.0
87238102765,86.75,26.58333,1508402.97,14,3.0,960.439758301,1.0
8723868184,86.75,26.58333,8644148.77,28,3.0,960.439758301,1.0
8723868198,86.75,26.58333,14521669.79,438,3.0,960.439758301,1.0
87238100576,86.33333,26.75,752800,85,3.0,960.439758301,2.0
87238100601,86.33333,26.75,2427074,30,3.0,960.439758301,2.0
87238100602,86.33333,26.75,311404,13,3.0,960.439758301,2.0
87238102765,86.33333,26.75,1508402.97,14,3.0,960.439758301,2.0
8723831274,86.33333,26.75,5868868.59,25,3.0,960.439758301,2.0
8723851221,86.33333,26.75,30999692.6,94,3.0,960.439758301,2.0
8723868198,86.33333,26.75,14521669.79,438,3.0,960.439758301,2.0
8723881998,86.33333,26.75,31319571.01,43,3.0,960.439758301,2.0
87238100596,86.75,26.53333,5148313,199,3.0,960.439758301,2.0
87238100599,86.75,26.53333,789000,192,3.0,960.439758301,2.0
8723883662,86.2837,26.6988,276499945.57,3846,3.0,960.439758301,1.0
8723883662,86.3342,26.7892,276499945.57,3846,3.0,960.439758301,1.0
8723883662,86.4445,26.7473,276499945.57,3846,3.0,960.439758301,2.0
8723883662,86.2155,26.7065,276499945.57,3846,3.0,960.439758301,1.0
872383040,86.2908,26.7598,65493674.66,1279,3.0,960.439758301,1.0
8723883662,86.2908,26.7598,276499945.57,3846,3.0,960.439758301,1.0
8723883662,86.4899,26.6659,276499945.57,3846,3.0,960.439758301,1.0
872383040,86.3022,26.6935,65493674.66,1279,3.0,960.439758301,1.0
8723883662,86.3022,26.6935,276499945.57,3846,3.0,960.439758301,1.0
8723880636,86.2087,26.65411,135000,16,3.0,960.439758301,1.0
8723851221,86.2087,26.65411,30999692.6,94,3.0,960.439758301,1.0
8723868198,86.2087,26.65411,14521669.79,438,3.0,960.439758301,1.0
8723881998,86.2087,26.65411,31319571.01,43,3.0,960.439758301,1.0
8723883662,86.4412,26.7023,276499945.57,3846,3.0,960.439758301,1.0
872383040,86.3382,26.6624,65493674.66,1279,3.0,960.439758301,1.0
8723883662,86.3382,26.6624,276499945.57,3846,3.0,960.439758301,1.0
